ANNEE;COM_FIN;COM_INI;LIB_COM_FIN;LIB_COM_INI;TYPE
2019;53254;53136;Saint-Sulpice;La Roche-Neuville;F
2019;53092;53161;Deux-êvailles;Montsñrs;F
2019;53159;53161;Montourtier;Montsñrs;F
2019;53161;53161;Montsñrs-Saint-CÇnerÇ;Montsñrs;F
2019;53244;53161;Saint-Ouân-des-Vallons;Montsñrs;F
2019;54506;54557;Sexey-les-Bois;Bois-de-Haye;F
2019;54557;54557;Velaine-en-Haye;Bois-de-Haye;F
2019;55030;55150;BaudignÇcourt;Demange-BaudignÇcourt;F
2019;55150;55150;Demange-aux-Eaux;Demange-BaudignÇcourt;F
2019;55164;55537;Douaumont;Douaumont-Vaux;F
2019;55537;55537;Vaux-devant-Damloup;Douaumont-Vaux;F
2019;56059;56102;Les Forges;Forges de LanouÇe;F
2019;56102;56102;LanouÇe;Forges de LanouÇe;F
2019;56138;56165;Monterrein;Ploârmel;F
2019;56165;56165;Ploârmel;Ploârmel;F
2019;56016;56173;Bieuzy;PlumÇliau-Bieuzy;F
2019;56173;56173;PlumÇliau;PlumÇliau-Bieuzy;F
2019;57439;57439;Manderen;Manderen-Ritzing;F
2019;57585;57439;Ritzing;Manderen-Ritzing;F
2019;57578;57578;Rezonville;Rezonville-Vionville;F
2019;57722;57578;Vionville;Rezonville-Vionville;F
2019;60054;60054;Beaumont-les-Nonains;Les Hauts Talican;F
2019;60455;60054;La Neuville-Garnier;Les Hauts Talican;F
2019;60694;60054;Villotran;Les Hauts Talican;F
2019;60080;60209;Boissy-le-Bois;La Corne en Vexin;F
2019;60209;60209;ênencourt-le-Sec;La Corne en Vexin;F
2019;60300;60209;Hardivillers-en-Vexin;La Corne en Vexin;F
2019;60096;60245;Boutavent;Formerie;F
2019;60245;60245;Formerie;Formerie;F
2019;60038;60256;Bachivillers;Montchevreuil;F
2019;60256;60256;Fresneaux-Montchevreuil;Montchevreuil;F
2019;60475;60682;Ognon;Villers Saint Frambourg-Ognon;F
2019;60682;60682;Villers-Saint-Frambourg;Villers Saint Frambourg-Ognon;F
2019;61172;61228;Fontenai-les-Louvets;L'OrÇe-d'êcouves;F
2019;61228;61228;Livaie;L'OrÇe-d'êcouves;F
2019;61231;61228;Longuenoâ;L'OrÇe-d'êcouves;F
2019;61383;61228;Saint-Didier-sous-êcouves;L'OrÇe-d'êcouves;F
2019;61294;61294;MortrÇe;MortrÇe;F
2019;61403;61294;Saint-Hilaire-la-GÇrard;MortrÇe;F
2019;62154;62154;Bonniäres;Bonniäres;F
2019;62210;62154;Canteleux;Bonniäres;F
2019;63133;63226;Dallet;Mur-sur-Allier;F
2019;63226;63226;Mezel;Mur-sur-Allier;F
2019;63127;63335;Creste;Saint-DiÇry;F
2019;63335;63335;Saint-DiÇry;Saint-DiÇry;F
2019;63078;63448;ChamÇane;Le Vernet-ChamÇane;F
2019;63448;63448;Vernet-la-Varenne;Le Vernet-ChamÇane;F
2019;65092;65092;Beyräde-Jumet;Beyräde-Jumet-Camous;F
2019;65122;65092;Camous;Beyräde-Jumet-Camous;F
2019;67372;67372;Val de Moder;Val-de-Moder;F
2019;67402;67372;Ringeldorf;Val-de-Moder;F
2019;67014;67418;Auenheim;Rountzenheim-Auenheim;F
2019;67418;67418;Rountzenheim;Rountzenheim-Auenheim;F
2019;69019;69019;Belleville;Belleville-en-Beaujolais;F
2019;69211;69019;Saint-Jean-d'Ardiäres;Belleville-en-Beaujolais;F
2019;69015;69135;Avenas;Deux-Grosnes;F
2019;69135;69135;Monsols;Deux-Grosnes;F
2019;69150;69135;Ouroux;Deux-Grosnes;F
2019;69185;69135;Saint-Christophe;Deux-Grosnes;F
2019;69210;69135;Saint-Jacques-des-Arràts;Deux-Grosnes;F
2019;69224;69135;Saint-Mamert;Deux-Grosnes;F
2019;69251;69135;Trades;Deux-Grosnes;F
2019;69073;69157;DareizÇ;Vindry-sur-Turdine;F
2019;69147;69157;Les Olmes;Vindry-sur-Turdine;F
2019;69157;69157;Pontcharra-sur-Turdine;Vindry-sur-Turdine;F
2019;69223;69157;Saint-Loup;Vindry-sur-Turdine;F
2019;69101;69159;Jarnioux;Porte des Pierres DorÇes;F
2019;69159;69159;Porte des Pierres DorÇes;Porte des Pierres DorÇes;F
2019;70245;70245;Fougerolles;Fougerolles-Saint-Valbert;F
2019;70475;70245;Saint-Valbert;Fougerolles-Saint-Valbert;F
2019;70285;70285;HÇricourt;HÇricourt;F
2019;70497;70285;Tavey;HÇricourt;F
2019;70375;70491;Motey-sur-Saìne;Seveux-Motey;F
2019;70491;70491;Seveux;Seveux-Motey;F
2019;71055;71134;Brandon;Navour-sur-Grosne;F
2019;71134;71134;Clermain;Navour-sur-Grosne;F
2019;71304;71134;Montagny-sur-Grosne;Navour-sur-Grosne;F
2019;72080;72080;CherrÇ;CherrÇ-Au;F
2019;72081;72080;Cherreau;CherrÇ-Au;F
2019;72128;72128;êvaillÇ;Val d'êtangson;F
2019;72304;72128;Sainte-Osmane;Val d'êtangson;F
2019;72097;72138;Coulombiers;Fresnay-sur-Sarthe;F
2019;72138;72138;Fresnay-sur-Sarthe;Fresnay-sur-Sarthe;F
2019;72284;72138;Saint-Germain-sur-Sarthe;Fresnay-sur-Sarthe;F
2019;72116;72189;DissÇ-sous-Ballon;Marolles-les-Braults;F
2019;72189;72189;Marolles-les-Braults;Marolles-les-Braults;F
2019;72033;72219;Bernay-en-Champagne;Bernay-Neuvy-en-Champagne;F
2019;72219;72219;Neuvy-en-Champagne;Bernay-Neuvy-en-Champagne;F
2019;73003;73003;Aigueblanche;Grand-Aigueblanche;F
2019;73045;73003;Le Bois;Grand-Aigueblanche;F
2019;73266;73003;Saint-Oyen;Grand-Aigueblanche;F
2019;73080;73135;Le ChÉtel;La Tour-en-Maurienne;F
2019;73135;73135;Hermillon;La Tour-en-Maurienne;F
2019;73203;73135;Pontamafrey-Montpascal;La Tour-en-Maurienne;F
2019;73118;73151;Francin;Porte-de-Savoie;F
2019;73151;73151;Les Marches;Porte-de-Savoie;F
2019;73046;73187;Bonneval;La LÇchäre;F
2019;73112;73187;Feissons-sur-Isäre;La LÇchäre;F
2019;73187;73187;La LÇchäre;La LÇchäre;F
2019;73002;73212;Aiguebelle;Val-d'Arc;F
2019;73212;73212;Randens;Val-d'Arc;F
2019;73111;73215;êtable;Valgelon-La Rochette;F
2019;73215;73215;La Rochette;Valgelon-La Rochette;F
2019;73127;73236;Gresin;Saint-Genix-les-Villages;F
2019;73236;73236;Saint-Genix-sur-Guiers;Saint-Genix-les-Villages;F
2019;73260;73236;Saint-Maurice-de-Rotherens;Saint-Genix-les-Villages;F
2019;73244;73257;Saint-Jean-de-Belleville;Les Belleville;F
2019;73257;73257;Les Belleville;Les Belleville;F
2019;74110;74212;Entremont;Gliäres-Val-de-Borne;F
2019;74212;74212;Le Petit-Bornand-les-Gliäres;Gliäres-Val-de-Borne;F
2019;74274;74289;Val-de-Fier;Valliäres-sur-Fier;F
2019;74289;74289;Valliäres;Valliäres-sur-Fier;F
2019;76034;76034;Auffay;Val-de-Scie;F
2019;76191;76034;Cressy;Val-de-Scie;F
2019;76674;76034;SÇvis;Val-de-Scie;F
2019;76041;76041;Autretot;Les Hauts-de-Caux;F
2019;76729;76041;Veauville-läs-Baons;Les Hauts-de-Caux;F
2019;77109;77109;Chenoise;Chenoise-Cucharmoy;F
2019;77149;77109;Cucharmoy;Chenoise-Cucharmoy;F
2019;77028;77433;Beautheil;Beautheil-Saints;F
2019;77433;77433;Saints;Beautheil-Saints;F
2019;77399;77504;Saint-Ange-le-Viel;VillemarÇchal;F
2019;77504;77504;VillemarÇchal;VillemarÇchal;F
2019;78158;78158;Le Chesnay;Le Chesnay-Rocquencourt;F
2019;78524;78158;Rocquencourt;Le Chesnay-Rocquencourt;F
2019;78320;78320;Jeufosse;Notre-Dame-de-la-Mer;F
2019;78503;78320;Port-Villez;Notre-Dame-de-la-Mer;F
2019;78251;78551;Fourqueux;Saint-Germain-en-Laye;F
2019;78551;78551;Saint-Germain-en-Laye;Saint-Germain-en-Laye;F
2019;79005;79005;Airvault;Airvault;F
2019;79325;79005;Tessonniäre;Airvault;F
2019;79014;79014;Argenton-l'êglise;Loretz-d'Argenton;F
2019;79043;79014;BouillÇ-Loretz;Loretz-d'Argenton;F
2019;79061;79061;Celles-sur-Belle;Celles-sur-Belle;F
2019;79282;79061;Saint-MÇdard;Celles-sur-Belle;F
2019;79064;79064;Chail;FontivilliÇ;F
2019;79314;79064;Sompt;FontivilliÇ;F
2019;79035;79077;Le Beugnon;Beugnon-Thireuil;F
2019;79077;79077;La Chapelle-Thireuil;Beugnon-Thireuil;F
2019;79027;79083;La Bataille;Chef-Boutonne;F
2019;79083;79083;Chef-Boutonne;Chef-Boutonne;F
2019;79107;79083;CrÇziäres;Chef-Boutonne;F
2019;79330;79083;Tillou;Chef-Boutonne;F
2019;79068;79105;Chantecorps;Les ChÉteliers;F
2019;79105;79105;Coutiäres;Les ChÉteliers;F
2019;79011;79140;Ardilleux;Valdelaume;F
2019;79045;79140;Bouin;Valdelaume;F
2019;79140;79140;Hanc;Valdelaume;F
2019;79211;79140;Pioussay;Valdelaume;F
2019;79173;79174;Maziäres-sur-BÇronne;Melle;F
2019;79174;79174;Melle;Melle;F
2019;79199;79174;Paizay-le-Tort;Melle;F
2019;79264;79174;Saint-LÇger-de-la-Martiniäre;Melle;F
2019;79279;79174;Saint-Martin-läs-Melle;Melle;F
2019;79051;79179;Le Breuil-Bernard;Moncoutant-sur-Sävre;F
2019;79075;79179;La Chapelle-Saint-êtienne;Moncoutant-sur-Sävre;F
2019;79179;79179;Moncoutant;Moncoutant-sur-Sävre;F
2019;79188;79179;Moutiers-sous-Chantemerle;Moncoutant-sur-Sävre;F
2019;79222;79179;Pugny;Moncoutant-sur-Sävre;F
2019;79261;79179;Saint-Jouin-de-Milly;Moncoutant-sur-Sävre;F
2019;79004;79185;Aigonnay;AigondignÇ;F
2019;79185;79185;Mougon-ThorignÇ;AigondignÇ;F
2019;79240;79185;Sainte-Blandine;AigondignÇ;F
2019;79054;79196;Brie;Plaine-et-VallÇes;F
2019;79196;79196;Oiron;Plaine-et-VallÇes;F
2019;79260;79196;Saint-Jouin-de-Marnes;Plaine-et-VallÇes;F
2019;79321;79196;TaizÇ-Maulais;Plaine-et-VallÇes;F
2019;79098;79217;La Couarde;Prailles-La Couarde;F
2019;79217;79217;Prailles;Prailles-La Couarde;F
2019;79214;79251;Pouffonds;MarcillÇ;F
2019;79251;79251;Saint-GÇnard;MarcillÇ;F
2019;79285;79285;Saint-Pardoux;Saint-Pardoux-Soutiers;F
2019;79318;79285;Soutiers;Saint-Pardoux-Soutiers;F
2019;79171;79329;MauzÇ-Thouarsais;Thouars;F
2019;79178;79329;MissÇ;Thouars;F
2019;79292;79329;Sainte-Radegonde;Thouars;F
2019;79329;79329;Thouars;Thouars;F
2019;79219;79334;Priaires;Val-du-Mignon;F
2019;79328;79334;Thorigny-sur-le-Mignon;Val-du-Mignon;F
2019;79334;79334;Usseau;Val-du-Mignon;F
2019;80389;80442;GrÇcourt;Hombleux;F
2019;80442;80442;Hombleux;Hombleux;F
2019;80485;80485;Loeuilly;‚-de-Selle;F
2019;80594;80485;Neuville-läs-Loeuilly;‚-de-Selle;F
2019;80761;80485;Tilloy-läs-Conty;‚-de-Selle;F
2019;80175;80505;Carnoy;Carnoy-Mametz;F
2019;80505;80505;Mametz;Carnoy-Mametz;F
2019;80509;80509;MarchÇlepot;MarchÇlepot-Misery;F
2019;80551;80509;Misery;MarchÇlepot-Misery;F
2019;80209;80625;Contoire;Trois-Riviäres;F
2019;80419;80625;Hargicourt;Trois-Riviäres;F
2019;80625;80625;Pierrepont-sur-Avre;Trois-Riviäres;F
2019;81226;81233;Ronel;Terre-de-BancaliÇ;F
2019;81233;81233;RoumÇgoux;Terre-de-BancaliÇ;F
2019;81241;81233;Saint-Antonin-de-Lacalm;Terre-de-BancaliÇ;F
2019;81260;81233;Saint-Lieux-Lafenasse;Terre-de-BancaliÇ;F
2019;81296;81233;Terre-Clapier;Terre-de-BancaliÇ;F
2019;81301;81233;Le Travet;Terre-de-BancaliÇ;F
2019;85027;85146;BouffÇrÇ;Montaigu-VendÇe;F
2019;85107;85146;La Guyonniäre;Montaigu-VendÇe;F
2019;85146;85146;Montaigu;Montaigu-VendÇe;F
2019;85217;85146;Saint-Georges-de-Montaigu;Montaigu-VendÇe;F
2019;85224;85146;Saint-Hilaire-de-Loulay;Montaigu-VendÇe;F
2019;85162;85162;Nieul-sur-l'Autise;Rives-d'Autise;F
2019;85168;85162;Oulmes;Rives-d'Autise;F
2019;85177;85177;Le PoirÇ-sur-Velluire;Les Velluire-sur-VendÇe;F
2019;85299;85177;Velluire;Les Velluire-sur-VendÇe;F
2019;85060;85194;ChÉteau-d'Olonne;Les Sables-d'Olonne;F
2019;85166;85194;Olonne-sur-Mer;Les Sables-d'Olonne;F
2019;85194;85194;Les Sables-d'Olonne;Les Sables-d'Olonne;F
2019;85048;85302;Chambretaud;Chanverrie;F
2019;85302;85302;La Verrie;Chanverrie;F
2019;86043;86082;Ceaux-en-CouhÇ;Valence-en-Poitou;F
2019;86067;86082;ChÉtillon;Valence-en-Poitou;F
2019;86082;86082;CouhÇ;Valence-en-Poitou;F
2019;86188;86082;PayrÇ;Valence-en-Poitou;F
2019;86278;86082;Vaux;Valence-en-Poitou;F
2019;86021;86123;Benassay;Boivre-la-VallÇe;F
2019;86056;86123;La Chapelle-Montreuil;Boivre-la-VallÇe;F
2019;86123;86123;Lavausseau;Boivre-la-VallÇe;F
2019;86166;86123;Montreuil-Bonnin;Boivre-la-VallÇe;F
2019;86277;86281;Varennes;Saint-Martin-la-Pallu;F
2019;86281;86281;Saint Martin la Pallu;Saint-Martin-la-Pallu;F
2019;87028;87028;Bussiäre-Poitevine;Val-d'Oire-et-Gartempe;F
2019;87055;87028;Darnac;Val-d'Oire-et-Gartempe;F
2019;87136;87028;Saint-Barbant;Val-d'Oire-et-Gartempe;F
2019;87196;87028;Thiat;Val-d'Oire-et-Gartempe;F
2019;87128;87128;Roussac;Saint-Pardoux-le-Lac;F
2019;87173;87128;Saint-Pardoux;Saint-Pardoux-le-Lac;F
2019;87184;87128;Saint-Symphorien-sur-Couze;Saint-Pardoux-le-Lac;F
2019;89109;89197;Cisery;Guillon-Terre-Plaine;F
2019;89197;89197;Guillon;Guillon-Terre-Plaine;F
2019;89381;89197;Sceaux;Guillon-Terre-Plaine;F
2019;89421;89197;TrÇvilly;Guillon-Terre-Plaine;F
2019;89448;89197;Vignes;Guillon-Terre-Plaine;F
2019;89340;89420;Sainte-Colombe-sur-Loing;Treigny-Perreuse-Sainte-Colombe;F
2019;89420;89420;Treigny;Treigny-Perreuse-Sainte-Colombe;F
2019;90068;90068;Meroux;Meroux-Moval;F
2019;90073;90068;Moval;Meroux-Moval;F
2019;91182;91228;Courcouronnes;êvry-Courcouronnes;F
2019;91228;91228;êvry;êvry-Courcouronnes;F
2019;91222;91390;Estouches;Le MÇrÇvillois;F
2019;91390;91390;MÇrÇville;Le MÇrÇvillois;F
2018;01025;01025;BÉgÇ-la-Ville;BÉgÇ-Dommartin;F
2018;01144;01025;Dommartin;BÉgÇ-Dommartin;F
2018;05024;05024;Bruis;Valdoule;F
2018;05088;05024;Montmorin;Valdoule;F
2018;05150;05024;Sainte-Marie;Valdoule;F
2018;05039;05039;Chauffayer;Aubessagne;F
2018;05043;05039;Les Costes;Aubessagne;F
2018;05141;05039;Saint-Eusäbe-en-Champsaur;Aubessagne;F
2018;16296;16300;Saint-Amant-de-Bonnieure;Val-de-Bonnieure;F
2018;16300;16300;Saint-Angeau;Val-de-Bonnieure;F
2018;16309;16300;Sainte-Colombe;Val-de-Bonnieure;F
2018;17160;17160;Floirac;Floirac;F
2018;17392;17160;Saint-Romain-sur-Gironde;Floirac;F
2018;17103;17457;Chervettes;La Devise;F
2018;17352;17457;Saint-Laurent-de-la-Barriäre;La Devise;F
2018;17457;17457;VandrÇ;La Devise;F
2018;22050;22050;Dinan;Dinan;F
2018;22123;22050;LÇhon;Dinan;F
2018;25078;25078;Bouclans;Bouclans;F
2018;25587;25078;Vauchamps;Bouclans;F
2018;25137;25368;Chaudefontaine;Marchaux-Chaudefontaine;F
2018;25368;25368;Marchaux;Marchaux-Chaudefontaine;F
2018;27089;27089;ThÇnouville;ThÇnouville;F
2018;27657;27089;Touville;ThÇnouville;F
2018;27290;27290;Goupilliäres;Goupil-Othon;F
2018;27642;27290;Le Tilleul-Othon;Goupil-Othon;F
2018;27268;27447;Le Fresne;Le Val-DorÇ;F
2018;27402;27447;Le Mesnil-Hardray;Le Val-DorÇ;F
2018;27447;27447;Orvaux;Le Val-DorÇ;F
2018;27467;27467;Pont-Audemer;Pont-Audemer;F
2018;27549;27467;Saint-Germain-Village;Pont-Audemer;F
2018;27471;27471;Porte-Joie;Porte-de-Seine;F
2018;27651;27471;Tournedos-sur-Seine;Porte-de-Seine;F
2018;28066;28127;Bullou;Dangeau;F
2018;28127;28127;Dangeau;Dangeau;F
2018;28250;28127;MÇziäres-au-Perche;Dangeau;F
2018;31277;31277;Lasserre;Lasserre-Pradäre;F
2018;31438;31277;Pradäre-les-Bourguets;Lasserre-Pradäre;F
2018;37209;37254;Saint-Bauld;Tauxigny-Saint-Bauld;F
2018;37254;37254;Tauxigny;Tauxigny-Saint-Bauld;F
2018;39016;39016;Arinthod;Arinthod;F
2018;39148;39016;ChissÇria;Arinthod;F
2018;39036;39209;La Balme-d'êpy;Val-d'êpy;F
2018;39209;39209;Val d'êpy;Val-d'êpy;F
2018;39542;39583;Valfin-sur-Valouse;Vosbles-Valfin;F
2018;39583;39583;Vosbles;Vosbles-Valfin;F
2018;41005;41248;Arville;Couâtron-au-Perche;F
2018;41165;41248;Oigny;Couâtron-au-Perche;F
2018;41197;41248;Saint-Agil;Couâtron-au-Perche;F
2018;41202;41248;Saint-Avit;Couâtron-au-Perche;F
2018;41248;41248;Souday;Couâtron-au-Perche;F
2018;44017;44180;Bonnoeuvre;Vallons-de-l'Erdre;F
2018;44093;44180;Maumusson;Vallons-de-l'Erdre;F
2018;44180;44180;Saint-Mars-la-Jaille;Vallons-de-l'Erdre;F
2018;44191;44180;Saint-Sulpice-des-Landes;Vallons-de-l'Erdre;F
2018;44219;44180;Vritz;Vallons-de-l'Erdre;F
2018;49144;44180;FreignÇ;Vallons-de-l'Erdre;F
2018;46158;46262;Lascabanes;Lendou-en-Quercy;F
2018;46262;46262;Saint-Cyprien;Lendou-en-Quercy;F
2018;46274;46262;Saint-Laurent-Lolmie;Lendou-en-Quercy;F
2018;49149;49261;Gennes-Val de Loire;Gennes-Val-de-Loire;F
2018;49261;49261;Les Rosiers-sur-Loire;Gennes-Val-de-Loire;F
2018;49304;49261;Saint-Martin-de-la-Place;Gennes-Val-de-Loire;F
2018;50248;50409;Le Hommet-d'Arthenay;Pont-HÇbert;F
2018;50409;50409;Pont-HÇbert;Pont-HÇbert;F
2018;14513;50592;Pont-Farcy;Tessy-Bocage;F
2018;50592;50592;Tessy Bocage;Tessy-Bocage;F
2018;51271;51612;Gionges;Blancs-Coteaux;F
2018;51411;51612;Oger;Blancs-Coteaux;F
2018;51612;51612;Vertus;Blancs-Coteaux;F
2018;51651;51612;Voipreux;Blancs-Coteaux;F
2018;53004;53124;AmpoignÇ;PrÇe-d'Anjou;F
2018;53124;53124;LaignÇ;PrÇe-d'Anjou;F
2018;60644;60644;Trie-ChÉteau;Trie-ChÉteau;F
2018;60690;60644;Villers-sur-Trie;Trie-ChÉteau;F
2018;61153;61153;êcouchÇ-les-VallÇes;êcouchÇ-les-VallÇes;F
2018;61173;61153;Fontenai-sur-Orne;êcouchÇ-les-VallÇes;F
2018;61194;61194;Goulet;Monts-sur-Orne;F
2018;61285;61194;Montgaroult;Monts-sur-Orne;F
2018;61468;61194;Sentilly;Monts-sur-Orne;F
2018;61299;61429;Moussonvilliers;Charencey;F
2018;61311;61429;Normandel;Charencey;F
2018;61429;61429;Saint-Maurice-läs-Charencey;Charencey;F
2018;67153;67153;Geiswiller;Geiswiller-Zoebersdorf;F
2018;67560;67153;Zoebersdorf;Geiswiller-Zoebersdorf;F
2018;69048;69179;Chassagny;Beauvallon;F
2018;69179;69179;Saint-AndÇol-le-ChÉteau;Beauvallon;F
2018;69213;69179;Saint-Jean-de-Touslas;Beauvallon;F
2018;72117;72176;DissÇ-sous-le-Lude;Le Lude;F
2018;72176;72176;Le Lude;Le Lude;F
2018;79033;79078;Belleville;Plaine-d'Argenson;F
2018;79039;79078;Boisserolles;Plaine-d'Argenson;F
2018;79078;79078;PrissÇ-la-Charriäre;Plaine-d'Argenson;F
2018;79247;79078;Saint-êtienne-la-Cigogne;Plaine-d'Argenson;F
2018;95040;95040;Avernes;Avernes;F
2018;95259;95040;Gadancourt;Avernes;F
2017;01095;01095;Chavannes-sur-Suran;Nivigne et Suran;F
2017;01172;01095;Germagnat;Nivigne et Suran;F
2017;01098;01098;Chazey-Bons;Chazey-Bons;F
2017;01316;01098;Pugieu;Chazey-Bons;F
2017;03168;03168;Meaulne;Meaulne-Vitray;F
2017;03318;03168;Vitray;Meaulne-Vitray;F
2017;04033;04033;La BrÇole;Ubaye-Serre-Ponáon;F
2017;04198;04033;Saint-Vincent-les-Forts;Ubaye-Serre-Ponáon;F
2017;05101;05101;Pelvoux;Vallouise-Pelvoux;F
2017;05175;05101;Vallouise;Vallouise-Pelvoux;F
2017;08053;08053;Bazeilles;Bazeilles;F
2017;08371;08053;RubÇcourt-et-LamÇcourt;Bazeilles;F
2017;08475;08053;Villers-Cernay;Bazeilles;F
2017;08443;08490;Terron-sur-Aisne;Vouziers;F
2017;08490;08490;Vouziers;Vouziers;F
2017;08493;08490;Vrizy;Vouziers;F
2017;08072;08491;Bosseval-et-Briancourt;Vrigne aux Bois;F
2017;08491;08491;Vrigne-aux-Bois;Vrigne aux Bois;F
2017;09062;09062;Les Bordes-sur-Lez;Bordes-Uchentein;F
2017;09317;09062;Uchentein;Bordes-Uchentein;F
2017;12020;12090;Balsac;Druelle Balsac;F
2017;12090;12090;Druelle;Druelle Balsac;F
2017;14005;14005;Airan;Valambray;F
2017;14074;14005;Billy;Valambray;F
2017;14176;14005;Conteville;Valambray;F
2017;14268;14005;Fierville-Bray;Valambray;F
2017;14517;14005;Poussy-la-Campagne;Valambray;F
2017;14011;14011;Anctoville;Aurseulles;F
2017;14376;14011;Longraye;Aurseulles;F
2017;14581;14011;Saint-Germain-d'Ectot;Aurseulles;F
2017;14695;14011;Torteval-Quesnay;Aurseulles;F
2017;14027;14027;Aunay-sur-Odon;Les Monts d'Aunay;F
2017;14056;14027;Bauquay;Les Monts d'Aunay;F
2017;14128;14027;CampandrÇ-Valcongrain;Les Monts d'Aunay;F
2017;14219;14027;Danvou-la-Ferriäre;Les Monts d'Aunay;F
2017;14477;14027;Ondefontaine;Les Monts d'Aunay;F
2017;14508;14027;Le Plessis-Grimoult;Les Monts d'Aunay;F
2017;14544;14027;Roucamps;Les Monts d'Aunay;F
2017;14098;14098;Bretteville-l'Orgueilleuse;Thue et Mue;F
2017;14109;14098;Brouay;Thue et Mue;F
2017;14157;14098;Cheux;Thue et Mue;F
2017;14423;14098;Le Mesnil-Patry;Thue et Mue;F
2017;14525;14098;Putot-en-Bessin;Thue et Mue;F
2017;14568;14098;Sainte-Croix-Grand-Tonne;Thue et Mue;F
2017;14143;14143;Caumont-l'êventÇ;Caumont-sur-Aure;F
2017;14372;14143;Livry;Caumont-sur-Aure;F
2017;14722;14143;La Vacquerie;Caumont-sur-Aure;F
2017;14200;14200;Creully;Creully sur Seulles;F
2017;14577;14200;Saint-Gabriel-BrÇcy;Creully sur Seulles;F
